_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_difficult_was_the_assertion_to_decide_on,your_choice,annotated_sentence,file,line,pattern,unannotated_sentence,x,your_choice_gold,ys
224443009,11/15/2012 22:41:53,true,704537636,,11/15/2012 22:37:25,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,1,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:42:25,true,704538078,,11/15/2012 22:36:47,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,4,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:44:47,true,704542066,,11/15/2012 22:44:24,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:44:58,true,704542522,,11/15/2012 22:43:47,false,fusioncash,1.0,9908299,USA,KY,Somerset,72.51.221.252,2,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:45:07,true,704542720,,11/15/2012 22:44:48,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:45:23,true,704543178,,11/15/2012 22:44:56,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:45:41,true,704543716,,11/15/2012 22:43:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443009,11/15/2012 22:57:47,true,704560528,,11/15/2012 22:56:55,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,1,True,"One/CD of/IN their/PP$ proposed/VBN amendments/NNS would/MD block/VB ``/`` combustion/NN ''/'' of/IN more/JJR garbage/NN -/: no/DT new/JJ incinerator/NN could/MD be/VB built/VBN but/CC other/JJ waste-to-energy/JJ technologies/NNS such/JJ as/IN gasification/NN ,/, pyrolysis/NN and/CC anaerobic/JJ digestion/NN would/MD be/VB allowed/VBN ./SENT ",eng2010news.sent.tagged.txt,119060,Hhyp_09,"One of their proposed amendments would block `` combustion '' of more garbage - no new incinerator could be built but other waste-to-energy technologies such as gasification, pyrolysis and anaerobic digestion would be allowed.",other waste-to-energy technologies,True,"gasification, pyrolysis, anaerobic digestion"
224443010,11/15/2012 22:36:33,false,704529974,,11/15/2012 22:33:24,false,fusioncash,1.0,13882697,USA,NY,Tuxedo Park,67.87.111.157,2,True,"Items/NNS such/JJ as/IN space/NN ,/, infection/NN control/NN and/CC cleanliness/NN of/IN equipment/NN are/VBP just/RB a/DT few/JJ items/NNS HQAA/NP looks/VBZ at/IN ./SENT ",eng2010news.sent.tagged.txt,124276,Hhyp_09,"Items such as space, infection control and cleanliness of equipment are just a few items HQAA looks at.",Items,,"space, infection control, cleanliness of equipment"
224443010,11/15/2012 22:40:12,false,704535946,,11/15/2012 22:39:30,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,3,True,"Items/NNS such/JJ as/IN space/NN ,/, infection/NN control/NN and/CC cleanliness/NN of/IN equipment/NN are/VBP just/RB a/DT few/JJ items/NNS HQAA/NP looks/VBZ at/IN ./SENT ",eng2010news.sent.tagged.txt,124276,Hhyp_09,"Items such as space, infection control and cleanliness of equipment are just a few items HQAA looks at.",Items,,"space, infection control, cleanliness of equipment"
224443010,11/15/2012 22:58:47,false,704561936,,11/15/2012 22:57:48,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,2,False,"Items/NNS such/JJ as/IN space/NN ,/, infection/NN control/NN and/CC cleanliness/NN of/IN equipment/NN are/VBP just/RB a/DT few/JJ items/NNS HQAA/NP looks/VBZ at/IN ./SENT ",eng2010news.sent.tagged.txt,124276,Hhyp_09,"Items such as space, infection control and cleanliness of equipment are just a few items HQAA looks at.",Items,,"space, infection control, cleanliness of equipment"
224443010,11/15/2012 22:59:30,false,704562894,,11/15/2012 22:58:07,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"Items/NNS such/JJ as/IN space/NN ,/, infection/NN control/NN and/CC cleanliness/NN of/IN equipment/NN are/VBP just/RB a/DT few/JJ items/NNS HQAA/NP looks/VBZ at/IN ./SENT ",eng2010news.sent.tagged.txt,124276,Hhyp_09,"Items such as space, infection control and cleanliness of equipment are just a few items HQAA looks at.",Items,,"space, infection control, cleanliness of equipment"
224443011,11/15/2012 22:36:22,false,704529607,,11/15/2012 22:35:25,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"And/CC that/DT concerns/NNS people/NNS like/IN Paceley/NP ,/, who/WP relied/VBD on/IN social/JJ services/NNS such/JJ as/IN subsidized/JJ housing/NN ,/, food/NN stamps/NNS and/CC career/NN assistance/NN to/TO rebuild/VB a/DT life/NN shattered/VBN by/IN drugs/NNS ./SENT ",eng2010news.sent.tagged.txt,127362,Hhyp_09,"And that concerns people like Paceley, who relied on social services such as subsidized housing, food stamps and career assistance to rebuild a life shattered by drugs.",social services,,"subsidized housing, food stamps, career assistance"
224443011,11/15/2012 22:41:31,false,704537313,,11/15/2012 22:40:53,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"And/CC that/DT concerns/NNS people/NNS like/IN Paceley/NP ,/, who/WP relied/VBD on/IN social/JJ services/NNS such/JJ as/IN subsidized/JJ housing/NN ,/, food/NN stamps/NNS and/CC career/NN assistance/NN to/TO rebuild/VB a/DT life/NN shattered/VBN by/IN drugs/NNS ./SENT ",eng2010news.sent.tagged.txt,127362,Hhyp_09,"And that concerns people like Paceley, who relied on social services such as subsidized housing, food stamps and career assistance to rebuild a life shattered by drugs.",social services,,"subsidized housing, food stamps, career assistance"
224443011,11/15/2012 22:42:25,false,704538079,,11/15/2012 22:36:47,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,2,True,"And/CC that/DT concerns/NNS people/NNS like/IN Paceley/NP ,/, who/WP relied/VBD on/IN social/JJ services/NNS such/JJ as/IN subsidized/JJ housing/NN ,/, food/NN stamps/NNS and/CC career/NN assistance/NN to/TO rebuild/VB a/DT life/NN shattered/VBN by/IN drugs/NNS ./SENT ",eng2010news.sent.tagged.txt,127362,Hhyp_09,"And that concerns people like Paceley, who relied on social services such as subsidized housing, food stamps and career assistance to rebuild a life shattered by drugs.",social services,,"subsidized housing, food stamps, career assistance"
224443012,11/15/2012 22:41:27,true,704537276,true,11/15/2012 22:40:42,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"If/IN the/DT corrupt/JJ are/VBP crawling/VBG thick/JJ on/IN the/DT ground/NN ,/, in/IN their/PP$ thousands/NNS ,/, why/WRB is/VBZ it/PP that/ the/DT MACC/NP has/VBZ been/VBN so/RB singularly/RB unsuccessful/JJ in/IN pulling/VBG in/IN the/DT bigger/JJR species/NNS such/JJ as/IN cabinet/NN ministers/NNS ,/, chief/JJ ministers/NNS ,/, menteris/NN besar/NN and/CC others/NNS of/IN their/PP$ ilk/NN ?/SENT ",eng2010news.sent.tagged.txt,295620,Hhyp_10,"If the corrupt are crawling thick on the ground, in their thousands, why is it that the MACC has been so singularly unsuccessful in pulling in the bigger species such as cabinet ministers, chief ministers, menteris besar and others of their ilk?",species,False,"cabinet ministers, chief ministers, menteris besar, others"
224443012,11/15/2012 22:59:30,true,704562890,true,11/15/2012 22:58:07,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,"If/IN the/DT corrupt/JJ are/VBP crawling/VBG thick/JJ on/IN the/DT ground/NN ,/, in/IN their/PP$ thousands/NNS ,/, why/WRB is/VBZ it/PP that/ the/DT MACC/NP has/VBZ been/VBN so/RB singularly/RB unsuccessful/JJ in/IN pulling/VBG in/IN the/DT bigger/JJR species/NNS such/JJ as/IN cabinet/NN ministers/NNS ,/, chief/JJ ministers/NNS ,/, menteris/NN besar/NN and/CC others/NNS of/IN their/PP$ ilk/NN ?/SENT ",eng2010news.sent.tagged.txt,295620,Hhyp_10,"If the corrupt are crawling thick on the ground, in their thousands, why is it that the MACC has been so singularly unsuccessful in pulling in the bigger species such as cabinet ministers, chief ministers, menteris besar and others of their ilk?",species,False,"cabinet ministers, chief ministers, menteris besar, others"
224443013,11/15/2012 22:35:24,false,704528515,,11/15/2012 22:33:03,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"In/IN the/DT remaining/VBG 5/CD %/NN to/TO 10/CD %/NN ,/, the/DT hypertension/NN can/MD be/VB related/VBN to/TO underlying/VBG conditions/NNS such/JJ as/IN kidney/NN disease/NN ,/, heart/NN problem/NN ,/, hormonal/JJ disease/NN or/CC selected/JJ medications/NNS ./SENT ",eng2010news.sent.tagged.txt,365292,Hhyp_10,"In the remaining 5 % to 10 %, the hypertension can be related to underlying conditions such as kidney disease, heart problem, hormonal disease or selected medications.",conditions,,"kidney disease, heart problem, hormonal disease, selected medications"
224443013,11/15/2012 22:40:12,false,704535949,,11/15/2012 22:39:30,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,3,True,"In/IN the/DT remaining/VBG 5/CD %/NN to/TO 10/CD %/NN ,/, the/DT hypertension/NN can/MD be/VB related/VBN to/TO underlying/VBG conditions/NNS such/JJ as/IN kidney/NN disease/NN ,/, heart/NN problem/NN ,/, hormonal/JJ disease/NN or/CC selected/JJ medications/NNS ./SENT ",eng2010news.sent.tagged.txt,365292,Hhyp_10,"In the remaining 5 % to 10 %, the hypertension can be related to underlying conditions such as kidney disease, heart problem, hormonal disease or selected medications.",conditions,,"kidney disease, heart problem, hormonal disease, selected medications"
224443013,11/15/2012 22:51:03,false,704551749,,11/15/2012 22:49:18,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,1,True,"In/IN the/DT remaining/VBG 5/CD %/NN to/TO 10/CD %/NN ,/, the/DT hypertension/NN can/MD be/VB related/VBN to/TO underlying/VBG conditions/NNS such/JJ as/IN kidney/NN disease/NN ,/, heart/NN problem/NN ,/, hormonal/JJ disease/NN or/CC selected/JJ medications/NNS ./SENT ",eng2010news.sent.tagged.txt,365292,Hhyp_10,"In the remaining 5 % to 10 %, the hypertension can be related to underlying conditions such as kidney disease, heart problem, hormonal disease or selected medications.",conditions,,"kidney disease, heart problem, hormonal disease, selected medications"
224443014,11/15/2012 22:37:24,false,704531297,,11/15/2012 22:33:56,false,fusioncash,1.0,5602998,USA,IL,Bloomingdale,71.57.93.95,1,True,"His/PP$ plays/NNS are/VBP rich/JJ with/IN characters/NNS suffering/VBG various/JJ forms/NNS of/IN mental/JJ health/NN issues/NNS such/JJ as/IN somnambulism/NN ,/, insomnia/NN ,/, hallucinations/NNS and/CC delusions/NNS ./SENT ",eng2010news.sent.tagged.txt,374694,Hhyp_10,"His plays are rich with characters suffering various forms of mental health issues such as somnambulism, insomnia, hallucinations and delusions.",various forms of mental health issues,,"somnambulism, insomnia, hallucinations, delusions"
224443014,11/15/2012 22:40:02,false,704535694,,11/15/2012 22:39:22,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"His/PP$ plays/NNS are/VBP rich/JJ with/IN characters/NNS suffering/VBG various/JJ forms/NNS of/IN mental/JJ health/NN issues/NNS such/JJ as/IN somnambulism/NN ,/, insomnia/NN ,/, hallucinations/NNS and/CC delusions/NNS ./SENT ",eng2010news.sent.tagged.txt,374694,Hhyp_10,"His plays are rich with characters suffering various forms of mental health issues such as somnambulism, insomnia, hallucinations and delusions.",various forms of mental health issues,,"somnambulism, insomnia, hallucinations, delusions"
224443014,11/15/2012 22:41:31,false,704537312,,11/15/2012 22:40:53,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,2,True,"His/PP$ plays/NNS are/VBP rich/JJ with/IN characters/NNS suffering/VBG various/JJ forms/NNS of/IN mental/JJ health/NN issues/NNS such/JJ as/IN somnambulism/NN ,/, insomnia/NN ,/, hallucinations/NNS and/CC delusions/NNS ./SENT ",eng2010news.sent.tagged.txt,374694,Hhyp_10,"His plays are rich with characters suffering various forms of mental health issues such as somnambulism, insomnia, hallucinations and delusions.",various forms of mental health issues,,"somnambulism, insomnia, hallucinations, delusions"
224443015,11/15/2012 22:39:53,false,704535445,,11/15/2012 22:38:48,false,amt,1.0,11304554,USA,AZ,Queen Creek,72.223.36.49,1,True,"These/DT jobs/NNS were/VBD in/IN stores/NNS such/JJ as/IN post/NN offices/NNS ,/, grocers/NNS ,/, bakers/NNS ,/, butchers/NNS and/CC newsagents/NNS ./SENT ",eng2010news.sent.tagged.txt,260147,Hhyp_11,"These jobs were in stores such as post offices, grocers, bakers, butchers and newsagents.",stores,,"post offices, grocers, bakers, butchers, newsagents"
224443015,11/15/2012 22:40:02,false,704535696,,11/15/2012 22:39:22,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,True,"These/DT jobs/NNS were/VBD in/IN stores/NNS such/JJ as/IN post/NN offices/NNS ,/, grocers/NNS ,/, bakers/NNS ,/, butchers/NNS and/CC newsagents/NNS ./SENT ",eng2010news.sent.tagged.txt,260147,Hhyp_11,"These jobs were in stores such as post offices, grocers, bakers, butchers and newsagents.",stores,,"post offices, grocers, bakers, butchers, newsagents"
